,nid,TP,FP,TN,FN,sensitivity,specificity,accuracy,in_count,out_count,threshold
5300,trm_4a3fd79d0b13d,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.4
5397,trm_4a3fd79d0b392,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.4
5432,trm_4a3fd79d0b13d,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.41
5529,trm_4a3fd79d0b392,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.41
5564,trm_4a3fd79d0b13d,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.42
5661,trm_4a3fd79d0b392,4,11,75,2,0.6666666667,0.8720930233,0.8586956522,6,86,0.42
6998,trm_4a3fd79d0a7bb,2,9,77,4,0.3333333333,0.8953488372,0.8586956522,6,86,0.53
7001,trm_557b4993a0fdd,2,9,77,4,0.3333333333,0.8953488372,0.8586956522,6,86,0.53
7130,trm_4a3fd79d0a7bb,2,9,77,4,0.3333333333,0.8953488372,0.8586956522,6,86,0.54
7133,trm_557b4993a0fdd,2,9,77,4,0.3333333333,0.8953488372,0.8586956522,6,86,0.54
7531,trm_557b4891e9265,0,7,79,6,0,0.9186046512,0.8586956522,6,86,0.57
7663,trm_557b4891e9265,0,7,79,6,0,0.9186046512,0.8586956522,6,86,0.58
8186,trm_4a3fd79d0a7bb,0,7,79,6,0,0.9186046512,0.8586956522,6,86,0.62
8189,trm_557b4993a0fdd,0,7,79,6,0,0.9186046512,0.8586956522,6,86,0.62
9805,trm_557b474e2b578,2,9,77,4,0.3333333333,0.8953488372,0.8586956522,6,86,0.74
10003,trm_557b4aa070c10,1,8,78,5,0.1666666667,0.9069767442,0.8586956522,6,86,0.75
10135,trm_557b4aa070c10,1,8,78,5,0.1666666667,0.9069767442,0.8586956522,6,86,0.76
10201,trm_557b474e2b578,1,8,78,5,0.1666666667,0.9069767442,0.8586956522,6,86,0.77
10267,trm_557b4aa070c10,1,8,78,5,0.1666666667,0.9069767442,0.8586956522,6,86,0.77
8312,trm_557b491318742,7,12,72,1,0.875,0.8571428571,0.8586956522,8,84,0.62
9896,trm_557b491318742,2,7,77,6,0.25,0.9166666667,0.8586956522,8,84,0.74
10028,trm_557b491318742,2,7,77,6,0.25,0.9166666667,0.8586956522,8,84,0.75
10160,trm_557b491318742,2,7,77,6,0.25,0.9166666667,0.8586956522,8,84,0.76
10292,trm_557b491318742,2,7,77,6,0.25,0.9166666667,0.8586956522,8,84,0.77
11216,trm_557b491318742,0,5,79,8,0,0.9404761905,0.8586956522,8,84,0.84
11348,trm_557b491318742,0,5,79,8,0,0.9404761905,0.8586956522,8,84,0.85
11480,trm_557b491318742,0,5,79,8,0,0.9404761905,0.8586956522,8,84,0.86
11612,trm_557b491318742,0,5,79,8,0,0.9404761905,0.8586956522,8,84,0.87
11744,trm_557b491318742,0,5,79,8,0,0.9404761905,0.8586956522,8,84,0.88
8608,trm_5519b80525e89,6,10,73,3,0.6666666667,0.8795180723,0.8586956522,9,83,0.65
8740,trm_5519b80525e89,6,10,73,3,0.6666666667,0.8795180723,0.8586956522,9,83,0.66
8872,trm_5519b80525e89,5,9,74,4,0.5555555556,0.8915662651,0.8586956522,9,83,0.67
9004,trm_5519b80525e89,5,9,74,4,0.5555555556,0.8915662651,0.8586956522,9,83,0.68
9136,trm_5519b80525e89,5,9,74,4,0.5555555556,0.8915662651,0.8586956522,9,83,0.69
9268,trm_5519b80525e89,5,9,74,4,0.5555555556,0.8915662651,0.8586956522,9,83,0.7
8416,trm_557b49851e991,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.63
8548,trm_557b49851e991,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.64
8561,trm_4a3fd79d09ab2,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.64
8680,trm_557b49851e991,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.65
8693,trm_4a3fd79d09ab2,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.65
8825,trm_4a3fd79d09ab2,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.66
8957,trm_4a3fd79d09ab2,7,10,72,3,0.7,0.8780487805,0.8586956522,10,82,0.67
9472,trm_557b49851e991,5,8,74,5,0.5,0.9024390244,0.8586956522,10,82,0.71
11716,trm_557b49851e991,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.88
11729,trm_4a3fd79d09ab2,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.88
11848,trm_557b49851e991,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.89
11861,trm_4a3fd79d09ab2,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.89
11980,trm_557b49851e991,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.9
11993,trm_4a3fd79d09ab2,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.9
12112,trm_557b49851e991,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.91
12125,trm_4a3fd79d09ab2,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.91
12244,trm_557b49851e991,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.92
12257,trm_4a3fd79d09ab2,0,3,79,10,0,0.9634146341,0.8586956522,10,82,0.92
10672,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.8
10804,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.81
10936,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.82
11068,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.83
11200,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.84
11332,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.85
11464,trm_4a3fd79d0b4a9,0,2,79,11,0,0.975308642,0.8586956522,11,81,0.86
11439,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.86
11514,trm_55b6b9d7c9435,0,1,79,12,0,0.9875,0.8586956522,12,80,0.87
11571,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.87
11646,trm_55b6b9d7c9435,0,1,79,12,0,0.9875,0.8586956522,12,80,0.88
11703,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.88
11835,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.89
11967,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.9
12099,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.91
12231,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.92
12363,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.93
12495,trm_4a3fd79d0aab0,0,1,79,12,0,0.9875,0.8586956522,12,80,0.94
13018,trm_55ce70b20186b,0,1,79,12,0,0.9875,0.8586956522,12,80,0.98
13146,trm_4a3fd79d0b58f,0,1,79,12,0,0.9875,0.8586956522,12,80,0.99
13150,trm_55ce70b20186b,0,1,79,12,0,0.9875,0.8586956522,12,80,0.99
13182,trm_557b4b9ccdc4a,0,1,79,12,0,0.9875,0.8586956522,12,80,0.99
2390,trm_4a3fd79d0a1d1,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.18
2415,trm_4ee8facd77dfc,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.18
2429,trm_51a690a7492eb,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.18
2522,trm_4a3fd79d0a1d1,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.19
2547,trm_4ee8facd77dfc,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.19
2557,trm_557b4b27dfd5e,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.19
2561,trm_51a690a7492eb,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.19
2640,trm_557b4b05ae470,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.19
2654,trm_4a3fd79d0a1d1,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.2
2679,trm_4ee8facd77dfc,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.2
2693,trm_51a690a7492eb,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.2
2786,trm_4a3fd79d0a1d1,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2789,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2803,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2811,trm_4ee8facd77dfc,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2812,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2825,trm_51a690a7492eb,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.21
2921,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.22
2935,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.22
2944,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.22
3006,trm_557b495cdde57,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.22
3053,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.23
3067,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.23
3076,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.23
3185,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.24
3199,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.24
3208,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.24
3317,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.25
3331,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.25
3340,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.25
3449,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.26
3463,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.26
3472,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.26
3567,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.27
3581,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.27
3595,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.27
3597,trm_4a3fd79d0afcf,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.27
3604,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.27
3699,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.28
3713,trm_559f0a5b4cd36,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.28
3715,trm_5159beaf80413,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.28
3727,trm_56798c5f25b0c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.28
3736,trm_4a3fd79d0a908,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.28
3831,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.29
3847,trm_5159beaf80413,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.29
3963,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.3
4095,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.31
4227,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.32
4359,trm_557b494ca540d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.33
5024,trm_55c298bbe56d5,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.38
5213,trm_55b6b92c1fd76,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.39
5345,trm_55b6b92c1fd76,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.4
5477,trm_55b6b92c1fd76,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.41
5645,trm_557b48d40d3cf,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.42
5671,trm_4a3fd79d0a17f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.42
5777,trm_557b48d40d3cf,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.43
5803,trm_4a3fd79d0a17f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.43
6015,trm_558c73f3c8c6f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.45
6060,trm_55b6b98b88f45,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.45
6097,trm_55b6b952c1b4c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.46
6147,trm_558c73f3c8c6f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.46
6192,trm_55b6b98b88f45,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.46
6229,trm_55b6b952c1b4c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.47
6245,trm_55b6b96e77df6,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.47
6268,trm_5534111a8bc96,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.47
6311,trm_5678a999f1c19,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.47
6324,trm_55b6b98b88f45,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.47
6361,trm_55b6b952c1b4c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.48
6377,trm_55b6b96e77df6,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.48
6400,trm_5534111a8bc96,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.48
6409,trm_557b4bb7cf05b,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.48
6456,trm_55b6b98b88f45,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.48
6493,trm_55b6b952c1b4c,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6497,trm_55c6f58e77fbe,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6509,trm_55b6b96e77df6,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6532,trm_5534111a8bc96,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6541,trm_557b4bb7cf05b,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6592,trm_4a3fd79d0a775,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.49
6641,trm_55b6b96e77df6,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.5
6664,trm_5534111a8bc96,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.5
6694,trm_4a3fd79d0b61f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.5
6696,trm_567982752ff4a,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.5
6704,trm_4a3fd79d0b64e,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.5
6796,trm_5534111a8bc96,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6816,trm_557b48aeb7d58,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6826,trm_4a3fd79d0b61f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6828,trm_567982752ff4a,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6836,trm_4a3fd79d0b64e,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6855,trm_557b471bc6cd8,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.51
6898,trm_557b4a913f8cc,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6930,trm_55ef153d47bc0,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6948,trm_557b48aeb7d58,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6958,trm_4a3fd79d0b61f,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6959,trm_557b4817db34d,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6960,trm_567982752ff4a,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6968,trm_4a3fd79d0b64e,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
6987,trm_557b471bc6cd8,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.52
7438,trm_4a3fd79d0b043,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.56
7454,trm_557b4abe521af,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.56
7570,trm_4a3fd79d0b043,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.57
7586,trm_557b4abe521af,1,14,77,0,1,0.8461538462,0.847826087,1,91,0.57
3860,trm_557b48a224b95,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.29
5208,trm_557b4855a12b4,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.39
5306,trm_557b4a81a4a17,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.4
5340,trm_557b4855a12b4,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.4
5438,trm_557b4a81a4a17,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.41
5570,trm_557b4a81a4a17,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.42
5955,trm_559f0986182cc,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.45
6290,trm_55ef3ba010121,2,14,76,0,1,0.8444444444,0.847826087,2,90,0.47
6422,trm_55ef3ba010121,2,14,76,0,1,0.8444444444,0.847826087,2,90,0.48
6539,trm_4a3fd79d0a723,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.49
6551,trm_558c736199abd,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.49
6554,trm_55ef3ba010121,2,14,76,0,1,0.8444444444,0.847826087,2,90,0.49
6671,trm_4a3fd79d0a723,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.5
6683,trm_558c736199abd,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.5
6686,trm_55ef3ba010121,2,14,76,0,1,0.8444444444,0.847826087,2,90,0.5
6803,trm_4a3fd79d0a723,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.51
6815,trm_558c736199abd,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.51
6818,trm_55ef3ba010121,2,14,76,0,1,0.8444444444,0.847826087,2,90,0.51
7178,trm_55c6f87595b39,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.54
7218,trm_557b4aeaeb744,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.54
7234,trm_557b4b8cd05ca,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.54
7968,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.6
8100,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.61
8133,trm_55b6b9a666604,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.61
8232,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.62
8265,trm_55b6b9a666604,0,12,78,2,0,0.8666666667,0.847826087,2,90,0.62
8364,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.63
8496,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.64
8628,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.65
8760,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.66
8892,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.67
9024,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.68
9081,trm_558c7b707f606,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.68
9156,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.69
9213,trm_558c7b707f606,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.69
9288,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.7
9345,trm_558c7b707f606,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.7
9420,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.71
9477,trm_558c7b707f606,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.71
9552,trm_558c7b337080f,1,13,77,1,0.5,0.8555555556,0.847826087,2,90,0.72
6511,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.49
6547,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.49
6643,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.5
6679,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.5
6775,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.51
6811,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.51
6840,trm_4a3fd79d09d93,2,13,76,1,0.6666666667,0.8539325843,0.847826087,3,89,0.51
6888,trm_557b482a7c62b,2,13,76,1,0.6666666667,0.8539325843,0.847826087,3,89,0.52
6907,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.52
6943,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.52
6963,trm_4a3fd79d0b665,2,13,76,1,0.6666666667,0.8539325843,0.847826087,3,89,0.52
6974,trm_557b4b7e68727,2,13,76,1,0.6666666667,0.8539325843,0.847826087,3,89,0.52
7039,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.53
7075,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.53
7171,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.54
7207,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.54
7303,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.55
7339,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.55
7349,trm_558c7b5228ed4,2,13,76,1,0.6666666667,0.8539325843,0.847826087,3,89,0.55
7353,trm_557b4b47d994a,1,12,77,2,0.3333333333,0.8651685393,0.847826087,3,89,0.55
7435,trm_4a3fd79d09c5b,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.56
7471,trm_4a3fd79d0a5ed,3,14,75,0,1,0.8426966292,0.847826087,3,89,0.56
7613,trm_558c7b5228ed4,1,12,77,2,0.3333333333,0.8651685393,0.847826087,3,89,0.57
7650,trm_557b493e4203a,1,12,77,2,0.3333333333,0.8651685393,0.847826087,3,89,0.57
7744,trm_557b4904ee26d,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.58
7745,trm_558c7b5228ed4,1,12,77,2,0.3333333333,0.8651685393,0.847826087,3,89,0.58
7782,trm_557b493e4203a,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.58
7877,trm_558c7b5228ed4,1,12,77,2,0.3333333333,0.8651685393,0.847826087,3,89,0.59
8009,trm_558c7b5228ed4,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.6
8073,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.61
8141,trm_558c7b5228ed4,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.61
8205,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.62
8273,trm_558c7b5228ed4,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.62
8337,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.63
8469,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.64
8601,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.65
8733,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.66
8865,trm_557b476527a27,0,11,78,3,0,0.8764044944,0.847826087,3,89,0.67
4551,trm_558c7b14c076e,3,13,75,1,0.75,0.8522727273,0.847826087,4,88,0.34
4683,trm_558c7b14c076e,3,13,75,1,0.75,0.8522727273,0.847826087,4,88,0.35
7358,trm_5519b7525d7a2,2,12,76,2,0.5,0.8636363636,0.847826087,4,88,0.55
5391,trm_55ef687f48a9d,3,12,75,2,0.6,0.8620689655,0.847826087,5,87,0.4
7175,trm_4a3fd79d0a30c,1,10,77,4,0.2,0.8850574713,0.847826087,5,87,0.54
7200,trm_557b4b154e0d9,1,10,77,4,0.2,0.8850574713,0.847826087,5,87,0.54
7665,trm_4a3fd79d0af66,5,14,73,0,1,0.8390804598,0.847826087,5,87,0.58
7669,trm_4a3fd79d0a613,5,14,73,0,1,0.8390804598,0.847826087,5,87,0.58
2528,trm_4a3fd79d0b13d,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.19
2625,trm_4a3fd79d0b392,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.19
2660,trm_4a3fd79d0b13d,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.2
2757,trm_4a3fd79d0b392,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.2
2792,trm_4a3fd79d0b13d,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.21
2889,trm_4a3fd79d0b392,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.21
2924,trm_4a3fd79d0b13d,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.22
3021,trm_4a3fd79d0b392,6,14,72,0,1,0.8372093023,0.847826087,6,86,0.22
3452,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.26
3549,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.26
3584,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.27
3681,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.27
3716,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.28
3813,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.28
3848,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.29
3945,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.29
3980,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.3
4077,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.3
4112,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.31
4209,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.31
4244,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.32
4341,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.32
4376,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.33
4473,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.33
4508,trm_4a3fd79d0b13d,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.34
4605,trm_4a3fd79d0b392,5,13,73,1,0.8333333333,0.8488372093,0.847826087,6,86,0.34
